forecast_month,market_return,return_lag1,return_lag2,return_lag3,momentum_3,volatility_3,momentum_6,volatility_6,momentum_12,volatility_12,ma_gap_3,ma_gap_6,ma_gap_10,term_spread_lag1,unemployment_lag2,inflation_yoy_lag2
2014-03-31,0.008261280076557576,0.04451019965781633,-0.03588462178116281,0.02559627272306564,0.0348141554053949,0.14560882071727996,0.1501027750782702,0.10435053018556842,0.2535574002778129,0.10171192958590634,0.01768141395341183,0.0435183321207695,0.08321016728206065,2.6430451127819548,6.6,1.557758795574915
2014-04-30,0.006927495428461938,0.008261280076557576,0.04451019965781633,-0.03588462178116281,0.01703024693164612,0.13947166117778464,0.12407048516737951,0.10523768165436516,0.21771798959557986,0.10009966523753776,0.020279930103918264,0.03219583911752122,0.07537063969058688,2.645268817204301,6.7,1.1204746347724948
2014-05-31,0.022941442566191128,0.006927495428461938,0.008261280076557576,0.04451019965781633,0.061516955476679236,0.07386775764143905,0.08179053704693118,0.09628953034220875,0.20306878856418398,0.10048560294441633,0.007379918708647182,0.02593430298487487,0.06434562227688456,2.614904761904762,6.7,1.6126949139408042
2014-06-30,0.02043468780171498,0.022941442566191128,0.006927495428461938,0.008261280076557576,0.038866503263282226,0.030780924454587782,0.07503376315334931,0.09415873685908964,0.2025949218056946,0.10045245723451358,0.017676207383552356,0.037078567165199416,0.0730170495116047,2.471950844854071,6.2,2.015125303606169
2014-07-31,-0.013528749308052035,0.02043468780171498,0.022941442566191128,0.006927495428461938,0.051590337862382984,0.029838718745524902,0.06949918098711261,0.09264852676896428,0.24402360642546084,0.09544110077750409,0.021337843420251135,0.04649202318487067,0.074000902018178,2.502904761904762,6.3,2.166947687079812
2014-08-31,0.03870466635617209,-0.013528749308052035,0.02043468780171498,0.022941442566191128,0.030297279075017114,0.07056732636429455,0.0936780309196188,0.06731214107326669,0.16699959565791866,0.09330145893264002,-0.002241142540079233,0.01743403648819264,0.04380880015539734,2.4513049853372437,6.1,2.0589816945944195
2014-09-30,-0.013892397602841555,0.03870466635617209,-0.013528749308052035,0.02043468780171498,0.046666764632350866,0.09182196783603618,0.08734704185550335,0.061431898143941156,0.25056085031116226,0.08337371661020507,0.021390246693534953,0.04281981078601538,0.069126171019813,2.331935483870968,6.2,1.9742378703305974
2014-10-31,0.02327821983783096,-0.013892397602841555,0.03870466635617209,-0.013528749308052035,0.011347418459916714,0.1048323718051107,0.06352317347451275,0.07321951656303075,0.19547500959424657,0.0880320691073889,0.003518210830579349,0.018010445808069653,0.0435015520952966,2.445952380952381,6.1,1.7150983482969062
2014-11-30,0.027100946128428838,0.02327821983783096,-0.013892397602841555,0.03870466635617209,0.049265597594490895,0.09365982265851922,0.08105549022862579,0.07505923235160071,0.16947559935195877,0.08231219509245376,0.010901318927151848,0.028592561668953076,0.05715346503392649,2.215058651026393,5.9,1.6840509711232077
2014-12-31,-0.0025397732094250003,0.027100946128428838,0.02327821983783096,-0.013892397602841555,0.03716058059507921,0.07844389418538242,0.08556150929566209,0.07659755271411844,0.16701527447254527,0.0818869703277746,0.025945544349110783,0.04237813727846795,0.06856633811305413,2.2335555555555553,5.7,1.6095417021513292
2015-01-31,-0.03007703467922962,-0.0025397732094250003,0.027100946128428838,0.02327821983783096,0.04900216444869909,0.05585256026622957,0.06090563097405677,0.0786019504596376,0.13463770343136972,0.08195074260757769,0.007292461821694962,0.029492326477530417,0.05339023357476891,2.084692082111437,5.8,1.231524989320798
2015-02-28,0.054681835952247404,-0.03007703467922962,-0.0025397732094250003,0.027100946128428838,-0.00550067732598869,0.09905750351551125,0.04349392611286307,0.09264597601870564,0.14124638238769816,0.07849571465065193,-0.02078817241654407,-0.007895755463458776,0.014270341996128755,1.766661290322581,5.6,0.6531213919623191
2015-03-31,-0.01583004165102242,0.054681835952247404,-0.03007703467922962,-0.0025397732094250003,0.022310261165664036,0.14977769844026198,0.060299904018887185,0.10732155436501117,0.1529139641146109,0.08371676152369402,0.02652479756711479,0.037559813346647264,0.05775194437305187,1.864548872180451,5.7,-0.22993097820542818
2015-04-30,0.009785387192239092,-0.01583004165102242,0.054681835952247404,-0.03007703467922962,0.008813370676819421,0.15721938712644662,0.05824740936477135,0.10837617771201911,0.1254706431288033,0.08819255697515183,0.007438503736903135,0.01178546586056628,0.03205521565465985,1.929824046920821,5.5,-0.08703146293520536
2015-05-31,0.012774629929568349,0.009785387192239092,-0.01583004165102242,0.054681835952247404,0.049839380476549566,0.12364276112431932,0.04406455280043242,0.10589140375839202,0.1286917169580024,0.08813552627209435,0.0012264041669654002,0.014443947525365264,0.034148167132356466,1.8103333333333333,5.4,-0.022031284423873476
2015-06-30,-0.020521592517073195,0.012774629929568349,0.009785387192239092,-0.01583004165102242,0.006752672644274815,0.05446674220476786,0.029213587700198884,0.10126233020128832,0.11727465565143103,0.08709835903438992,0.011804665521599977,0.02251601676086934,0.03671910287684277,2.0742741935483875,5.4,-0.10403098939391064
2015-07-31,0.022338022746549058,-0.020521592517073195,0.012774629929568349,0.009785387192239092,0.002040503604557209,0.06381358821535696,0.010871857996010759,0.10739737043112256,0.07243964634117495,0.09090261461133776,-0.00941408480673167,-4.932667897816767e-05,0.011165275961821708,2.2346363636363638,5.6,0.03503321824429584
2015-08-31,-0.06288653666726329,0.022338022746549058,-0.020521592517073195,0.012774629929568349,0.014698029308542582,0.07793642963253872,0.06526995046005601,0.09491208104394545,0.1116027229756189,0.08963789367528238,0.008032391206423295,0.01197196819892743,0.025755363134776887,2.1942228739002934,5.3,0.1795718097550525
2015-09-30,-0.02584708600567076,-0.06288653666726329,0.022338022746549058,-0.020521592517073195,-0.05924271567794093,0.14761409580844828,-0.052890089699197174,0.10835755330304485,0.004220546987278029,0.10830972600348791,-0.0342169947682075,-0.04122771750935883,-0.03628285565035594,2.029078341013825,5.2,0.22568611104094582
2015-10-31,0.08163498616997344,-0.02584708600567076,-0.06288653666726329,0.022338022746549058,-0.06423939576712656,0.14803344985545816,-0.0623299728811868,0.11075972558751383,-0.007713122962521024,0.11065902816722438,-0.03814509491174123,-0.05591940579901855,-0.05556510205819509,2.036857142857143,5.1,0.2413037985344868
2015-11-30,0.0036484058630552596,0.08163498616997344,-0.02584708600567076,-0.06288653666726329,-0.0070735006946823775,0.26004148633507257,0.0075205620933358475,0.17223948980476128,0.051916505099218746,0.13673683231479014,0.0462629568945907,0.023079964119692153,0.02207474307673718,1.9464516129032257,5.0,0.008842961634170088
2015-12-31,-0.017433959210483074,0.0036484058630552596,0.08163498616997344,-0.02584708600567076,0.06123816435220375,0.19237612423435435,-0.001632466485093742,0.1712545355919045,0.027533431012275233,0.13444728250490126,0.029297137034992815,0.027106809249934694,0.01974058602398432,2.1454912280701754,5.0,0.12761656067050708
2016-01-31,-0.051068157957558924,-0.017433959210483074,0.0036484058630552596,0.08163498616997344,0.07020415872766739,0.18078179534376365,0.001454890223536065,0.17043202588901454,0.012342565579456899,0.1358454839407616,-0.010380393820752842,0.009108837991116392,0.003364779367760473,2.00208211143695,5.1,0.4363182169185187
2016-02-29,-0.00082645258504499,-0.051068157957558924,-0.017433959210483074,0.0036484058630552596,-0.06279544421894934,0.09559945396064869,-0.06942476129532604,0.1789932723633104,-0.00868616156571711,0.14254449549780782,-0.039476710642354584,-0.029560589040572682,-0.04213902417091986,1.7423599320882852,5.0,0.6387247515364791
2016-03-31,0.06510023881908467,-0.00082645258504499,-0.051068157957558924,-0.017433959210483074,-0.06697993246405853,0.08867127562418696,-0.009843496224388293,0.15678209276700658,-0.06221296252532382,0.12918821109789624,-0.017711167907977998,-0.02880196740308061,-0.03741065946435307,1.4043275862068967,4.8,1.2375025026943876
2016-04-30,0.003933750230764588,0.06510023881908467,-0.00082645258504499,-0.051068157957558924,0.013293207674609286,0.20181998913828894,0.08443060486386478,0.17481339870703505,0.016838074671170933,0.14625069522740558,0.04357925778911809,0.02277021994384021,0.027959771735055927,1.52683284457478,4.9,0.8472775790126619
2016-05-31,0.01686798304466386,0.003933750230764588,0.06510023881908467,-0.00082645258504499,0.07058747136359722,0.1273603352427126,0.0033594555240785695,0.13124817141395,0.010905282611282763,0.14600116741004754,0.02411135880060078,0.026213455519659146,0.030053226047930037,1.4399047619047618,5.0,0.8916160965521946
2016-06-30,0.003470067657525888,0.01686798304466386,0.003933750230764588,0.06510023881908467,0.089699502109438,0.11166901272777853,0.016711503052029508,0.13331029164579422,0.015051755598287864,0.14642101542205288,0.012594442023076802,0.040694969902825395,0.04614671783837965,1.4410291858678954,5.1,1.1726257503534843
2016-07-31,0.035821872229140794,0.003470067657525888,0.01686798304466386,0.003933750230764588,0.02456875879317466,0.02634439282784024,0.038188564080729126,0.12891515849815252,0.03969901447279711,0.1444829864748252,0.007927918009476675,0.03766905159082712,0.04143023405365942,1.2664242424242427,4.8,1.0784764621246223
2016-08-31,0.0011968314875581143,0.035821872229140794,0.003470067657525888,0.01686798304466386,0.05776683138329597,0.05630973825153691,0.13243191730292736,0.08840042218664941,0.0538131017609631,0.14703357615035006,0.025191653559890614,0.05343141773782922,0.06428956656230933,1.1123870967741936,4.9,1.0792865347959424
2016-09-30,5.801177657094314e-05,0.0011968314875581143,0.035821872229140794,0.003470067657525888,0.041319617048579005,0.06709247808928613,0.13472546823462705,0.08725532148681651,0.1235558023723422,0.127758165279284,0.01267121888269962,0.03313095122165488,0.05891765487573264,1.1597475455820478,4.8,0.8683633430518256
2016-10-31,-0.01748915520497807,5.801177657094314e-05,0.0011968314875581143,0.035821872229140794,0.03777263102374162,0.07041653316034922,0.06326941647752227,0.04823476344997274,0.15304189644396793,0.12240763930625764,0.00043754682064234274,0.022711569378073504,0.052789323460516124,1.2341428571428572,4.9,1.0553158595656864
2016-11-30,0.036176296858472234,-0.01748915520497807,5.801177657094314e-05,0.0011968314875581143,-0.01610324571390853,0.03628680416035936,0.04073335218950813,0.062380907402368346,0.044229649598614085,0.098592271529165,-0.011606031137998851,-0.001564704538840389,0.028634389751031497,1.3680483870967741,5.0,1.5486446201652182
2016-12-31,0.020068710834795667,0.036176296858472234,-0.01748915520497807,5.801177657094314e-05,0.018921946763586606,0.09478833611273423,0.06102341140625045,0.07472352829058211,0.07875470738424073,0.10383383485655667,0.018344932062624553,0.025044562553306893,0.051458343176350896,1.7353333333333336,4.9,1.685924966243646
2017-01-31,0.01773650987502773,0.020068710834795667,0.036176296858472234,-0.01748915520497807,0.039516657260626475,0.0953942175831031,0.0787819363983655,0.07499697164996194,0.11997906950564752,0.10121508866431389,0.02548717618005325,0.032678548668941376,0.055529617848890656,1.9519047619047618,4.7,1.6843334719788938
2017-02-28,0.03853934670094894,0.01773650987502773,0.020068710834795667,0.036176296858472234,0.07678690367189622,0.03478273229123001,0.059447139580548924,0.06531605167441971,0.1997517555563031,0.07677734304631761,0.018564930789183753,0.04092541006019257,0.06173718104738768,1.7828225806451614,4.7,2.0507989115119862
2017-03-31,0.0012492115425422057,0.03853934670094894,0.01773650987502773,0.020068710834795667,0.07933441355597193,0.03948066794325213,0.09975752186938491,0.07446138407305324,0.2479228689477908,0.07791002867338526,0.03182414504536535,0.0644163680263532,0.08650260224593032,1.7621616541353382,4.7,2.5103933482571117
2017-04-30,0.009877368740222714,0.0012492115425422057,0.03853934670094894,0.01773650987502773,0.05921182276943404,0.06473242165163484,0.10106833333621745,0.0738718528711754,0.1707322842882779,0.06040656806575758,0.013601114662666225,0.04864932808273137,0.07293458062161884,1.6956100981767182,4.6,2.8103616813294208
2017-05-31,0.014014046114559697,0.009877368740222714,0.0012492115425422057,0.03853934670094894,0.05091995372683189,0.06762408235800735,0.13161684298052756,0.05049397162387963,0.1777113903892329,0.059707194106195925,0.007013397364951546,0.03775386110106105,0.06813914731769666,1.4013684210526316,4.4,2.44119623655914
2017-06-30,0.006354781466420434,0.014014046114559697,0.009877368740222714,0.0012492115425422057,0.02545931703463089,0.022560948472003985,0.10681353057708076,0.043310798249445163,0.17435506800349043,0.05960653133707914,0.012666630277163415,0.034881881451632735,0.06996099952058588,1.396217008797654,4.4,2.176223471915395
2017-07-31,0.020345894830610334,0.006354781466420434,0.014014046114559697,0.009877368740222714,0.030708259300785468,0.013280440937795682,0.09173837407749552,0.04521412775193917,0.1777476372277238,0.059150691994945305,0.008911180045145128,0.026506792404449975,0.06317021685329904,1.146818181818182,4.4,1.8563431667619756
2017-08-31,0.0029133400071188476,0.020345894830610334,0.006354781466420434,0.014014046114559697,0.04155493087998119,0.024269647557506838,0.09459085976434323,0.04579151174888257,0.15966115538834713,0.05467273495750359,0.015739795007682522,0.03203412959317986,0.06917662944401459,1.1673548387096777,4.3,1.640565809959127
2017-09-30,0.01994894658122881,0.0029133400071188476,0.020345894830610334,0.006354781466420434,0.03005687205453733,0.031984019139609327,0.05628141652387386,0.024915738749134133,0.16165343303297908,0.05431672880259239,0.008708491161706577,0.02561805856724142,0.05487276523364315,1.0520336605890603,4.3,1.7251073506566073
2017-10-31,0.023290989850614174,0.01994894658122881,0.0029133400071188476,0.020345894830610334,0.04415524594631082,0.034475017822608284,0.07621943598910552,0.02476214871973616,0.18499114068856826,0.05297694553331474,0.014320243432077273,0.03351964789266093,0.060133817656020216,1.0486666666666669,4.4,1.92812155729698
2017-11-30,0.030108050675753617,0.023290989850614174,0.01994894658122881,0.0029133400071188476,0.04723491509441402,0.037858414063624085,0.09075268960626537,0.02864858235855316,0.2343141150847614,0.04068128878986294,0.02226502371708028,0.042579717380073046,0.06853915835002877,1.206129032258065,4.3,2.1805652303711787
2017-12-31,0.012055024163478478,0.030108050675753617,0.023290989850614174,0.01994894658122881,0.07610494241316368,0.017935939758567453,0.10844929098453138,0.036096180504771286,0.22684667322025098,0.038014325561426705,0.027980840830007736,0.05594645324354808,0.08289567207054871,1.1963333333333335,4.2,2.020757753132485
2018-01-31,0.05482801796503445,0.012055024163478478,0.030108050675753617,0.023290989850614174,0.06764369364288791,0.03157945564663983,0.11478576351871728,0.032745492485587724,0.2170543969086638,0.03816156591931919,0.018077398918081355,0.049504010663095954,0.08054081980782146,1.1008870967741933,4.2,2.172493864295566
2018-02-28,-0.0370377491300955,0.05482801796503445,0.012055024163478478,0.030108050675753617,0.10185055917870134,0.0743843740013178,0.15389637678823997,0.06180866665370851,0.26304442714760023,0.054246809073292705,0.04096093615167917,0.08198872046434591,0.11894414007229015,1.1692933947772657,4.1,2.129930719552253
2018-03-31,-0.02779323038614301,-0.0370377491300955,0.05482801796503445,0.012055024163478478,0.030295127753247053,0.1592416311922159,0.10870567911947093,0.10501824495684062,0.17110520524837836,0.07421983969615914,-0.0066551579089200175,0.025180186444102137,0.06261333422679916,1.4414473684210525,4.0,2.151318868063945
2018-04-30,0.005154907137248088,-0.02779323038614301,-0.0370377491300955,0.05482801796503445,-0.00995309832976754,0.1752201527786738,0.057017330978903935,0.12229983935862289,0.13758259577682574,0.08430258891646017,-0.03074531850561757,-0.011779010627338327,0.022947461817504955,1.3362519201228877,4.1,2.263468931091861
2018-05-31,0.024018439219290144,0.005154907137248088,-0.02779323038614301,-0.0370377491300955,-0.05793035345624653,0.07682787431605537,0.03801996682951625,0.11996692546539552,0.13222307068430128,0.08448750313975378,-0.005883470361575882,-0.012658748074344972,0.01791351471584579,1.1767142857142858,4.0,2.3309497646499366
2018-06-30,0.0057342933251280925,0.024018439219290144,0.005154907137248088,-0.02779323038614301,0.0013810687687150214,0.09083899731033024,0.03171803617674618,0.11733692827126588,0.14360712569606737,0.08554668257640828,0.01780625045197448,0.006129032779957688,0.03169549747292111,1.277727272727273,4.0,2.4709963021052994
2018-07-31,0.03637657679266759,0.0057342933251280925,0.024018439219290144,0.005154907137248088,0.0355240630506497,0.03716123038985497,0.02521739022826619,0.11679044667603172,0.1428977511382843,0.08558712135394304,0.011815427719139127,0.007734594194662048,0.026504163247195622,1.092714285714286,3.8,2.781921607842497
2018-08-31,0.031420981430909656,0.03637657679266759,0.0057342933251280925,0.024018439219290144,0.06836485778589108,0.05340380307555949,0.006474103954121846,0.09915943227668125,0.16136682188385154,0.08890699280203236,0.026328550967116504,0.04389785768060683,0.05121194705530985,0.9790476190476192,4.0,2.8075506935940187
2018-09-30,0.005927903971850057,0.031420981430909656,0.03637657679266759,0.0057342933251280925,0.07630281803756178,0.05697917878204666,0.0777892662452333,0.08174160065470935,0.19495108038009756,0.09012740371208053,0.03322964565311182,0.06343884314915571,0.07012066836960762,0.9742917251051895,3.8,2.854124785561929
2018-10-31,-0.07160792637437385,0.005927903971850057,0.031420981430909656,0.03637657679266759,0.0765112218961832,0.056596406251144225,0.11475327441755523,0.049359633666964116,0.1783135308248378,0.09035105558784993,0.014394387266308817,0.05048137791054086,0.06447649814630241,1.0495438596491224,3.8,2.6429238568742575
2018-11-30,0.018379263439524784,-0.07160792637437385,0.005927903971850057,0.031420981430909656,-0.03367884455744008,0.18588522173299116,0.03238356380988838,0.13781596818853561,0.07163475266127817,0.12319834960221634,-0.0452303187077725,-0.027085187499967245,-0.011694222043384106,0.9645307917888557,3.7,2.332055105808828
2018-12-31,-0.09216829340943011,0.018379263439524784,-0.07160792637437385,0.005927903971850057,-0.0461995095988218,0.16890551009765373,0.026578155664396474,0.13620017315568764,0.059139198744017074,0.12121249287362043,-0.012007203863170224,-0.013257711343951484,0.00759870369661253,0.9193333333333329,3.8,2.492032470218053
2019-01-31,0.07702194319210243,-0.09216829340943011,0.018379263439524784,-0.07160792637437385,-0.135321014832811,0.20367221385594936,-0.06916336912971766,0.19256184274587568,-0.045690098570297266,0.1546042794993063,-0.05456097241966229,-0.08999799807591702,-0.07545334853494745,0.5584380305602714,3.8,2.147328577667773
2019-02-28,0.0319014529408328,0.07702194319210243,-0.09216829340943011,0.018379263439524784,0.003238144722291336,0.29760733315937915,-0.030549756807905393,0.2231852029487903,-0.02427343515513114,0.16504154901184218,0.02001570897548066,-0.012038056873466041,-0.005347943135659228,0.3138095238095242,3.9,2.0023809043401064
2019-03-31,0.01793881735861902,0.0319014529408328,0.07702194319210243,-0.09216829340943011,0.016896256704994617,0.30349463508014785,-0.030083851667653705,0.22337521642311278,0.04536521383052228,0.16348816842293398,0.0469738266507973,0.025394196829706006,0.020105438058997338,0.2763157894736845,4.0,1.4875893578291333
2019-04-30,0.04003987828768807,0.01793881735861902,0.0319014529408328,0.07702194319210243,0.13526058341249714,0.10697317038558644,-0.018364030834571055,0.22543352495937632,0.09428191091321203,0.16024268492450636,0.022633433920634882,0.047363677935112536,0.03223358209708693,0.16579109062980013,3.8,1.5188615351321877
2019-05-31,-0.06589557094376097,0.04003987828768807,0.01793881735861902,0.0319014529408328,0.09404315322963619,0.0387206935299063,0.09758582329222554,0.1975623043539049,0.1331295638376382,0.16344896498341624,0.03290804514932644,0.0728203919210415,0.06401836571674857,0.1087142857142851,3.8,1.8831863513063984
2019-06-30,0.06727227692111004,-0.06589557094376097,0.04003987828768807,0.01793881735861902,-0.007885619377677733,0.19359225687043152,0.00887739987803382,0.22820662737272632,0.03569150045828362,0.17925255709621005,-0.03047790300942066,0.002927843688291132,-0.0031338209245537207,0.004032258064516014,3.7,2.000583470209061
2019-07-31,0.01500634282838309,0.06727227692111004,-0.06589557094376097,0.04003987828768807,0.04228621515448361,0.24371129905755273,0.1832664566990827,0.17679299988922523,0.101427761975591,0.19051492020862887,0.02264656086701322,0.04381423724218836,0.06301599051816043,-0.303666666666667,3.6,1.7959105553606136
2019-08-31,-0.016885557866292977,0.01500634282838309,0.06727227692111004,-0.06589557094376097,0.01651798684147443,0.23242428110480254,0.11211454363868856,0.15610530065414097,0.07813971478799187,0.18823362112402375,0.032303885092071605,0.04106180909534274,0.07477627679970622,-0.34381231671554247,3.6,1.671194894390049
2019-09-30,0.019271417192490148,-0.016885557866292977,0.01500634282838309,0.06727227692111004,0.06757856636757031,0.14718262365244195,0.05916004813742881,0.16064250186651713,0.0272964343569575,0.18738883938930637,-0.006263819444454977,0.013968123224692208,0.04699378424899714,-0.4994428152492669,3.7,1.826331335037068
2019-10-31,0.02186357919654469,0.019271417192490148,-0.016885557866292977,0.01500634282838309,0.017544327152339667,0.06844868201290526,0.060572425499527904,0.16081988719485277,0.04109604077535889,0.1881485324720331,0.007208228710278819,0.02362616357734071,0.0572928510746471,-0.34350000000000014,3.6,1.7376412106666406
2019-11-30,0.035558722748218585,0.02186357919654469,0.019271417192490148,-0.016885557866292977,0.024545847222479544,0.07504054600509394,0.04146928204538769,0.15454968143481465,0.14310191936734995,0.16984927846984055,0.021077329523131683,0.039038396296338096,0.05921115095586438,-0.12285923753665684,3.5,1.6844977040391562
2019-12-31,0.028641381272077382,0.035558722748218585,0.02186357919654469,0.019271417192490148,0.07971133082674431,0.03031674728666919,0.15267667465483736,0.09530904411572631,0.16290944642583072,0.17150816846977915,0.03118959742600258,0.051654535976353166,0.07942500686130782,0.2587719298245612,3.6,1.7339736996186295
2020-01-31,-0.00040409560386400756,0.028641381272077382,0.035558722748218585,0.02186357919654469,0.08987573288777817,0.023721094872437645,0.10899686930095753,0.06313060976273031,0.31223879602811966,0.12806539645620135,0.031075865368400235,0.06336029060263604,0.09255413110080424,0.31188940092165884,3.6,2.092290394862917
2020-02-29,-0.08247514117976351,-0.00040409560386400756,0.028641381272077382,0.035558722748218585,0.06587494706476482,0.06610315641288665,0.09203775067368491,0.06801365163802234,0.21447106472668498,0.11493298242449557,0.009230476567624324,0.047293781716840844,0.07630094716918268,0.20697388632872538,3.6,2.3195274699624457
2020-03-31,-0.13338418565771093,-0.08247514117976351,-0.00040409560386400756,0.028641381272077382,-0.05279321864807551,0.1996305478160228,0.02270989446160354,0.15220320368163648,0.08321346104857685,0.149570769538784,-0.05433843217447665,-0.039045697311846816,-0.011033471855360744,-0.07889292196007247,3.6,2.599767976845202
2020-04-30,0.11954465139379877,-0.13338418565771093,-0.08247514117976351,-0.00040409560386400756,-0.19447691893372354,0.2324267268723984,-0.12207994166487068,0.24164979000381143,-0.06890219433682487,0.20382981055893826,-0.11337475604147107,-0.14232507762491908,-0.13102312839537733,0.21774193548387089,3.5,2.3413166797595197
2020-05-31,0.04654492158252044,0.11954465139379877,-0.13338418565771093,-0.08247514117976351,-0.09182181027498937,0.46341498468079756,-0.03199562010148038,0.3128951942108422,0.008146826549702002,0.23631568338343734,0.034033442350232646,-0.028240044006770715,-0.021320891421356847,0.6086190476190476,4.4,1.4940399642909163
2020-06-30,0.017578757531009792,0.04654492158252044,0.11954465139379877,-0.13338418565771093,0.03324608699553422,0.4509466504965204,-0.021302299592489526,0.31671082374253023,0.1281220107980654,0.22837749004320634,0.07085793948892904,0.02183340448272153,0.02137582580603259,0.624,14.8,0.3130472940411133
2020-07-31,0.0572236438663527,0.017578757531009792,0.04654492158252044,0.11954465139379877,0.20161721722443016,0.18201671749384019,-0.032069596919091836,0.31438681640834926,0.07343178671794104,0.22004805044017076,0.027234083954568167,0.04596136824783237,0.031963190432726885,0.650969696969697,13.2,0.1982013035848551
2020-08-31,0.0674683119380175,0.0572236438663527,0.017578757531009792,0.04654492158252044,0.12901697781780563,0.07106040785158083,0.025348595083377168,0.32691269485810664,0.11971937343127403,0.22592425263816307,0.04445562954248605,0.10252935170717636,0.08036760587265346,0.5310557184750733,11.0,0.7166562831830481
2020-09-30,-0.03816218938278748,0.0674683119380175,0.0572236438663527,0.017578757531009792,0.1528887086433217,0.09127582237778668,0.19121774694704685,0.299124534607199,0.2182701762610033,0.23090118602352988,0.06476385952196573,0.1434011259834489,0.13676274296699797,0.5548387096774193,10.2,0.9968647625897997
2020-10-31,-0.025249807530137502,-0.03816218938278748,0.0674683119380175,0.0572236438663527,0.09038382405931644,0.20179798422093292,0.31022397637268817,0.18252497091138498,0.15027190976919558,0.23719350697685507,-0.0033285024741439573,0.05477808248798777,0.08479091030473751,0.5895238095238096,8.4,1.2810698495523853
2020-11-30,0.1032573451455141,-0.025249807530137502,-0.03816218938278748,0.0674683119380175,0.0040645530057332735,0.1996055214271604,0.13360592716851882,0.1531654351285461,0.09733550257804846,0.2396502602882484,-0.029451928695760854,0.008112064023580556,0.05458876777208155,0.6971428571428572,7.8,1.3910228912373812
2020-12-31,0.036378482661215905,0.1032573451455141,-0.025249807530137502,-0.03816218938278748,0.04064982341260137,0.27085162964292225,0.19975343106405474,0.19202378649261956,0.174195924038411,0.25714642555749456,0.0612510600955245,0.08414396639596111,0.1525966110502559,0.7836666666666667,6.9,1.2303863428671624
2021-01-31,-0.010242642901135746,0.036378482661215905,0.1032573451455141,-0.025249807530137502,0.1211848414427017,0.2226428381417492,0.2225218148896313,0.19085935207925195,0.18331603306132438,0.25776295373092845,0.058593072918986744,0.08722697273785673,0.1643821893064994,0.8436363636363636,6.7,1.1757452138405844
2021-02-28,0.027425888233931772,-0.010242642901135746,0.036378482661215905,0.1032573451455141,0.13813753470156787,0.1976287371941838,0.14276355503917704,0.1945341233826272,0.1717310056719057,0.2585503977566447,0.005194165451626764,0.05256306558923485,0.11248047970503361,0.9958913412563666,6.7,1.3204191315779434
2021-03-31,0.04439872169571135,0.027425888233931772,-0.010242642901135746,0.036378482661215905,0.05502211415637848,0.08570410181028153,0.0979085767932244,0.17988211408708013,0.3078481812014635,0.23660838696579126,0.014915766624509885,0.06471043488364825,0.11214456138191542,1.1821804511278196,6.4,1.3738437137002402
2021-04-30,0.051558554394686595,0.04439872169571135,0.027425888233931772,-0.010242642901135746,0.06351766633910128,0.09687800615826518,0.1923998861059173,0.15715400025763326,0.5623109202000356,0.16485338874163494,0.03904502934113441,0.08069912915020105,0.1305277515861123,1.5411921458625526,6.2,1.6698167791706853
2021-05-31,0.006544670332039537,0.051558554394686595,0.04439872169571135,0.027425888233931772,0.13131781853848157,0.0429354365536223,0.28759527295534304,0.12796357266723216,0.45962563321634375,0.13993356859082323,0.04959296443119143,0.09163889899344513,0.15334288254438722,1.566,6.1,2.6678187820641908
2021-06-30,0.02217942211929369,0.006544670332039537,0.051558554394686595,0.04439872169571135,0.10793945842592678,0.08379071747307397,0.168900629785794,0.08188094376979665,0.4023925411584408,0.14095996998963664,0.021440289128163315,0.07047964310638477,0.13052644288352822,1.5629354838709677,6.1,4.133077115360573
2021-07-31,0.024119283613290854,0.02217942211929369,0.006544670332039537,0.051558554394686595,0.08359329862353815,0.0791685371231465,0.15242061621279412,0.08000680164350255,0.40885934324869244,0.140657205464052,0.01703559869278104,0.06870356535166477,0.1302812739626138,1.4410909090909092,5.8,4.918257089467626
2021-08-31,0.029325708367342607,0.024119283613290854,0.02217942211929369,0.006544670332039537,0.05426450913122194,0.033378902260274464,0.19270822463287707,0.05633281301648297,0.36298349090593174,0.13715102163917203,0.0235672992538134,0.0634416352795113,0.12599779535873656,1.2205069124423964,5.9,5.295632620349999
2021-09-30,-0.04772656035532297,0.029325708367342607,0.024119283613290854,0.02217942211929369,0.07855740712000059,0.012801509948014076,0.19497630952580525,0.056239362497628266,0.31197473929309627,0.12960764618454199,0.027728737148995153,0.06342118575152011,0.12246361655570426,1.1909237536656891,5.4,5.245169381309234
2021-10-31,0.0678115541201505,-0.04772656035532297,0.029325708367342607,0.024119283613290854,0.005734813065933597,0.14917093731415562,0.08980750363064227,0.11675521059187541,0.299486343206552,0.13475224392523663,-0.021990542822897474,-6.407153401599697e-05,0.051247081101283065,1.2954285714285716,5.1,5.152015301793966
2021-11-30,-0.008067370312345723,0.0678115541201505,-0.04772656035532297,0.029325708367342607,0.050651767063063735,0.20380023716947143,0.10766486947059195,0.13062996752163752,0.42622404994903107,0.13137430072447814,0.02931774377415941,0.05186051107822953,0.1010044760032558,1.5034677419354838,4.7,5.351215590949132
